yyyy,mm,tmax,tmin,af,rain,sun,status,station,lat,lng,height
1967.0,1.0,7.4,3.4,3,78.3,48.7,,Aberporth,52.139,-4.570,133
1967.0,2.0,8.1,3.3,2,90.5,96.1,,Aberporth,52.139,-4.570,133
1967.0,3.0,9.1,4.6,0,36.7,149.4,,Aberporth,52.139,-4.570,133
1967.0,4.0,9.8,5.1,1,19.6,137.4,,Aberporth,52.139,-4.570,133
1967.0,5.0,12.0,6.7,0,110.3,170.4,,Aberporth,52.139,-4.570,133
1967.0,6.0,16.3,10.1,0,32.1,246.0,,Aberporth,52.139,-4.570,133
1967.0,7.0,18.2,11.9,0,92.8,168.9,,Aberporth,52.139,-4.570,133
1967.0,8.0,17.5,11.9,0,52.1,158.6,,Aberporth,52.139,-4.570,133
1967.0,9.0,15.5,10.8,0,149.3,148.3,,Aberporth,52.139,-4.570,133
1967.0,10.0,12.9,8.5,0,173.8,66.9,,Aberporth,52.139,-4.570,133
1967.0,11.0,9.2,3.9,1,64.7,77.1,,Aberporth,52.139,-4.570,133
1967.0,12.0,8.1,4.2,5,65.4,37.5,,Aberporth,52.139,-4.570,133
1968.0,1.0,7.8,3.1,6,89.8,28.9,,Aberporth,52.139,-4.570,133
1968.0,2.0,5.5,0.2,12,29.9,113.2,,Aberporth,52.139,-4.570,133
1968.0,3.0,8.6,3.6,3,49.2,130.2,,Aberporth,52.139,-4.570,133
1968.0,4.0,10.8,4.2,3,90.4,189.6,,Aberporth,52.139,-4.570,133
1968.0,5.0,12.0,6.4,0,47.5,173.8,,Aberporth,52.139,-4.570,133
1968.0,6.0,16.4,10.3,0,69.9,223.5,,Aberporth,52.139,-4.570,133
1968.0,7.0,16.8,11.3,0,56.8,228.4,,Aberporth,52.139,-4.570,133
1968.0,8.0,18.0,12.6,0,39.6,196.9,,Aberporth,52.139,-4.570,133
1968.0,9.0,15.8,10.9,0,90.6,107.1,,Aberporth,52.139,-4.570,133
1968.0,10.0,14.7,10.8,0,93.8,58.9,,Aberporth,52.139,-4.570,133
1968.0,11.0,9.4,5.2,3,65.6,52.8,,Aberporth,52.139,-4.570,133
1968.0,12.0,6.7,2.4,5,86.3,44.6,,Aberporth,52.139,-4.570,133
1969.0,1.0,7.9,4.1,2,107.2,34.6,,Aberporth,52.139,-4.570,133
1969.0,2.0,4.5,0.1,13,46.2,63.1,,Aberporth,52.139,-4.570,133
1969.0,3.0,7.5,2.0,5,48.8,123.5,,Aberporth,52.139,-4.570,133
1969.0,4.0,10.5,4.5,0,47.3,205.2,,Aberporth,52.139,-4.570,133
1969.0,5.0,13.1,7.5,0,94.8,160.8,,Aberporth,52.139,-4.570,133
1969.0,6.0,16.2,9.6,0,45.8,278.7,,Aberporth,52.139,-4.570,133
1969.0,7.0,18.5,12.1,0,29.5,193.4,,Aberporth,52.139,-4.570,133
1969.0,8.0,17.2,12.5,0,78.6,138.1,,Aberporth,52.139,-4.570,133
1969.0,9.0,16.1,11.4,0,25.8,78.9,,Aberporth,52.139,-4.570,133
1969.0,10.0,16.1,10.8,0,30.3,114.5,,Aberporth,52.139,-4.570,133
1969.0,11.0,9.0,4.2,2,146.4,45.9,,Aberporth,52.139,-4.570,133
1969.0,12.0,6.8,2.4,8,99.6,41.2,,Aberporth,52.139,-4.570,133
1970.0,1.0,7.5,3.1,7,97.5,40.2,,Aberporth,52.139,-4.570,133
1970.0,2.0,6.2,1.9,7,79.2,96.2,,Aberporth,52.139,-4.570,133
1970.0,3.0,6.6,2.0,8,76.1,101.2,,Aberporth,52.139,-4.570,133
1970.0,4.0,8.8,4.2,2,67.0,135.2,,Aberporth,52.139,-4.570,133
1970.0,5.0,14.5,8.5,0,28.1,148.9,,Aberporth,52.139,-4.570,133
1970.0,6.0,18.5,11.5,0,47.3,206.5,,Aberporth,52.139,-4.570,133
1970.0,7.0,16.6,11.3,0,57.4,150.3,,Aberporth,52.139,-4.570,133
1970.0,8.0,17.8,12.3,0,42.6,151.8,,Aberporth,52.139,-4.570,133
1970.0,9.0,16.8,11.5,0,49.4,120.4,,Aberporth,52.139,-4.570,133
1970.0,10.0,13.3,8.6,0,108.3,75.4,,Aberporth,52.139,-4.570,133
1970.0,11.0,10.8,6.4,0,181.4,41.7,,Aberporth,52.139,-4.570,133
1970.0,12.0,7.5,3.3,6,42.9,69.4,,Aberporth,52.139,-4.570,133
1971.0,1.0,7.7,3.5,4,106.9,36.7,,Aberporth,52.139,-4.570,133
1971.0,2.0,7.4,2.7,4,31.7,57.4,,Aberporth,52.139,-4.570,133
1971.0,3.0,7.5,3.1,5,62.8,84.0,,Aberporth,52.139,-4.570,133
1971.0,4.0,10.7,4.7,0,59.4,139.0,,Aberporth,52.139,-4.570,133
1971.0,5.0,14.2,7.5,0,44.7,260.9,,Aberporth,52.139,-4.570,133
1971.0,6.0,14.7,9.1,0,116.9,159.9,,Aberporth,52.139,-4.570,133
1971.0,7.0,18.4,12.3,0,61.4,254.3,,Aberporth,52.139,-4.570,133
1971.0,8.0,17.2,12.5,0,136.4,124.9,,Aberporth,52.139,-4.570,133
1971.0,9.0,18.2,11.2,0,42.3,162.5,,Aberporth,52.139,-4.570,133
1971.0,10.0,14.9,9.1,0,80.0,128.5,,Aberporth,52.139,-4.570,133
1971.0,11.0,10.2,5.2,2,89.5,58.8,,Aberporth,52.139,-4.570,133
1971.0,12.0,9.0,5.3,2,48.5,43.0,,Aberporth,52.139,-4.570,133
1972.0,1.0,6.8,2.8,3,102.0,48.1,,Aberporth,52.139,-4.570,133
1972.0,2.0,7.0,2.7,1,88.4,54.9,,Aberporth,52.139,-4.570,133
1972.0,3.0,9.1,3.8,2,61.1,127.9,,Aberporth,52.139,-4.570,133
1972.0,4.0,10.2,5.6,0,75.5,164.5,,Aberporth,52.139,-4.570,133
1972.0,5.0,12.0,6.9,0,65.2,178.9,,Aberporth,52.139,-4.570,133
1972.0,6.0,12.9,7.7,0,128.5,152.5,,Aberporth,52.139,-4.570,133
1972.0,7.0,17.0,11.7,0,67.7,182.0,,Aberporth,52.139,-4.570,133
1972.0,8.0,16.5,11.2,0,32.1,202.1,,Aberporth,52.139,-4.570,133
1972.0,9.0,15.2,9.0,0,40.6,198.0,,Aberporth,52.139,-4.570,133
1972.0,10.0,13.9,8.5,0,54.8,101.1,,Aberporth,52.139,-4.570,133
1972.0,11.0,9.6,5.6,1,91.7,63.7,,Aberporth,52.139,-4.570,133
1972.0,12.0,9.2,4.7,0,103.4,40.1,,Aberporth,52.139,-4.570,133
1973.0,1.0,7.4,3.5,5,45.2,40.1,,Aberporth,52.139,-4.570,133
1973.0,2.0,7.1,3.2,4,45.8,54.0,,Aberporth,52.139,-4.570,133
1973.0,3.0,9.1,3.5,0,36.0,150.5,,Aberporth,52.139,-4.570,133
1973.0,4.0,9.2,4.5,2,44.5,174.6,,Aberporth,52.139,-4.570,133
1973.0,5.0,14.2,7.9,0,66.7,167.5,,Aberporth,52.139,-4.570,133
1973.0,6.0,16.2,10.0,0,20.3,230.0,,Aberporth,52.139,-4.570,133
1973.0,7.0,16.8,11.6,0,75.4,188.0,,Aberporth,52.139,-4.570,133
1973.0,8.0,19.5,13.2,0,119.9,169.4,,Aberporth,52.139,-4.570,133
1973.0,9.0,16.9,11.3,0,68.7,144.8,,Aberporth,52.139,-4.570,133
1973.0,10.0,12.8,7.9,0,55.6,94.2,,Aberporth,52.139,-4.570,133
1973.0,11.0,10.1,5.9,0,83.5,56.4,,Aberporth,52.139,-4.570,133
1973.0,12.0,8.4,3.7,5,94.2,52.8,,Aberporth,52.139,-4.570,133
1974.0,1.0,8.6,3.8,2,203.2,44.6,,Aberporth,52.139,-4.570,133
1974.0,2.0,7.9,3.1,0,116.1,59.7,,Aberporth,52.139,-4.570,133
1974.0,3.0,8.5,3.0,2,47.6,125.0,,Aberporth,52.139,-4.570,133
1974.0,4.0,12.4,5.2,0,15.9,220.3,,Aberporth,52.139,-4.570,133
1974.0,5.0,13.0,6.9,0,51.3,195.8,,Aberporth,52.139,-4.570,133
1974.0,6.0,15.8,10.1,0,54.0,205.1,,Aberporth,52.139,-4.570,133
1974.0,7.0,16.7,11.6,0,54.2,173.7,,Aberporth,52.139,-4.570,133
1974.0,8.0,17.1,11.1,0,47.9,177.2,,Aberporth,52.139,-4.570,133
1974.0,9.0,14.0,9.2,0,124.2,118.8,,Aberporth,52.139,-4.570,133
1974.0,10.0,10.5,6.8,0,114.0,65.2,,Aberporth,52.139,-4.570,133
1974.0,11.0,9.3,5.2,0,89.2,60.0,,Aberporth,52.139,-4.570,133
1974.0,12.0,9.9,6.2,0,78.9,27.2,,Aberporth,52.139,-4.570,133
1975.0,1.0,9.1,5.0,0,132.3,31.5,,Aberporth,52.139,-4.570,133
1975.0,2.0,8.7,2.8,0,31.6,119.1,,Aberporth,52.139,-4.570,133
1975.0,3.0,7.2,3.0,3,42.0,115.8,,Aberporth,52.139,-4.570,133
1975.0,4.0,10.3,5.0,1,70.6,148.5,,Aberporth,52.139,-4.570,133
1975.0,5.0,12.5,6.6,0,23.9,267.3,,Aberporth,52.139,-4.570,133
1975.0,6.0,17.0,10.5,0,4.3,274.9,,Aberporth,52.139,-4.570,133
1975.0,7.0,18.7,13.0,0,48.0,195.3,,Aberporth,52.139,-4.570,133
1975.0,8.0,19.3,13.6,0,47.2,178.2,,Aberporth,52.139,-4.570,133
1975.0,9.0,15.6,10.0,0,66.8,154.3,,Aberporth,52.139,-4.570,133
1975.0,10.0,13.4,7.9,0,59.5,138.1,,Aberporth,52.139,-4.570,133
1975.0,11.0,9.9,5.2,0,69.1,60.7,,Aberporth,52.139,-4.570,133
1975.0,12.0,8.3,4.6,3,59.9,25.1,,Aberporth,52.139,-4.570,133
1976.0,1.0,8.0,4.9,2,48.1,27.9,,Aberporth,52.139,-4.570,133
1976.0,2.0,7.1,2.6,5,40.5,79.7,,Aberporth,52.139,-4.570,133
1976.0,3.0,8.1,2.2,5,62.0,116.1,,Aberporth,52.139,-4.570,133
1976.0,4.0,10.5,4.4,0,19.2,178.5,,Aberporth,52.139,-4.570,133
1976.0,5.0,13.5,7.6,0,56.6,164.3,,Aberporth,52.139,-4.570,133
1976.0,6.0,18.9,11.1,0,11.5,210.4,,Aberporth,52.139,-4.570,133
1976.0,7.0,19.6,13.2,0,13.2,193.5,,Aberporth,52.139,-4.570,133
1976.0,8.0,20.4,13.5,0,0.8,288.5,,Aberporth,52.139,-4.570,133
1976.0,9.0,15.6,10.6,0,157.8,99.2,,Aberporth,52.139,-4.570,133
1976.0,10.0,12.7,7.5,0,155.2,76.1,,Aberporth,52.139,-4.570,133
1976.0,11.0,9.7,5.1,0,81.1,77.7,,Aberporth,52.139,-4.570,133
1976.0,12.0,5.6,1.6,6,83.0,57.5,,Aberporth,52.139,-4.570,133
1977.0,1.0,5.9,1.8,8,79.3,48.0,,Aberporth,52.139,-4.570,133
1977.0,2.0,8.3,3.4,2,150.6,63.9,,Aberporth,52.139,-4.570,133
1977.0,3.0,9.8,4.7,0,56.9,82.3,,Aberporth,52.139,-4.570,133
1977.0,4.0,9.3,4.7,0,50.4,176.4,,Aberporth,52.139,-4.570,133
1977.0,5.0,13.7,6.8,0,50.2,285.8,,Aberporth,52.139,-4.570,133
1977.0,6.0,14.3,8.9,0,54.3,197.6,,Aberporth,52.139,-4.570,133
1977.0,7.0,18.1,12.3,0,24.9,209.8,,Aberporth,52.139,-4.570,133
1977.0,8.0,18.0,11.7,0,91.2,199.9,,Aberporth,52.139,-4.570,133
1977.0,9.0,15.1,10.4,0,27.8,116.0,,Aberporth,52.139,-4.570,133
1977.0,10.0,14.7,9.8,0,110.6,110.3,,Aberporth,52.139,-4.570,133
1977.0,11.0,9.0,4.8,5,118.2,63.1,,Aberporth,52.139,-4.570,133
1977.0,12.0,8.7,4.9,0,78.2,40.3,,Aberporth,52.139,-4.570,133
1978.0,1.0,6.6,2.5,3,92.8,64.0,,Aberporth,52.139,-4.570,133
1978.0,2.0,5.5,1.5,13,74.0,64.7,,Aberporth,52.139,-4.570,133
1978.0,3.0,9.0,3.9,3,48.0,116.5,,Aberporth,52.139,-4.570,133
1978.0,4.0,9.4,3.7,2,32.4,164.0,,Aberporth,52.139,-4.570,133
1978.0,5.0,13.9,7.9,0,14.9,224.8,,Aberporth,52.139,-4.570,133
1978.0,6.0,15.2,9.8,0,31.1,161.0,,Aberporth,52.139,-4.570,133
1978.0,7.0,15.7,11.1,0,91.0,132.6,,Aberporth,52.139,-4.570,133
1978.0,8.0,16.3,11.5,0,61.0,141.0,,Aberporth,52.139,-4.570,133
1978.0,9.0,16.1,11.2,0,52.0,155.5,,Aberporth,52.139,-4.570,133
1978.0,10.0,14.4,10.3,0,25.8,67.9,,Aberporth,52.139,-4.570,133
1978.0,11.0,11.2,7.1,2,71.6,61.7,,Aberporth,52.139,-4.570,133
1978.0,12.0,7.7,3.3,5,140.0,54.5,,Aberporth,52.139,-4.570,133
1979.0,1.0,4.6,-0.4,17,91.1,69.4,,Aberporth,52.139,-4.570,133
1979.0,2.0,4.5,0.3,12,54.2,71.9,,Aberporth,52.139,-4.570,133
1979.0,3.0,6.9,2.2,3,83.3,80.9,,Aberporth,52.139,-4.570,133
1979.0,4.0,9.7,4.3,1,68.2,160.7,,Aberporth,52.139,-4.570,133
1979.0,5.0,11.6,5.4,0,98.3,191.5,,Aberporth,52.139,-4.570,133
1979.0,6.0,15.5,9.6,0,24.0,167.9,,Aberporth,52.139,-4.570,133
1979.0,7.0,17.6,11.9,0,13.2,211.7,,Aberporth,52.139,-4.570,133
1979.0,8.0,16.8,11.2,0,93.3,160.9,,Aberporth,52.139,-4.570,133
1979.0,9.0,15.7,10.3,0,44.6,144.7,,Aberporth,52.139,-4.570,133
1979.0,10.0,13.9,9.1,0,158.9,110.6,,Aberporth,52.139,-4.570,133
1979.0,11.0,10.4,5.7,1,93.7,53.9,,Aberporth,52.139,-4.570,133
1979.0,12.0,8.9,4.4,3,152.8,48.4,,Aberporth,52.139,-4.570,133
1980.0,1.0,5.8,1.0,9,57.9,78.7,,Aberporth,52.139,-4.570,133
1980.0,2.0,8.7,4.3,0,89.9,49.8,,Aberporth,52.139,-4.570,133
1980.0,3.0,7.5,2.9,4,91.6,95.7,,Aberporth,52.139,-4.570,133
1980.0,4.0,10.5,5.6,0,21.4,169.0,,Aberporth,52.139,-4.570,133
1980.0,5.0,14.5,7.2,0,27.5,236.7,,Aberporth,52.139,-4.570,133
1980.0,6.0,15.2,10.2,0,76.4,143.8,,Aberporth,52.139,-4.570,133
1980.0,7.0,16.6,11.0,0,53.9,170.3,,Aberporth,52.139,-4.570,133
1980.0,8.0,17.7,12.5,0,66.3,138.6,,Aberporth,52.139,-4.570,133
1980.0,9.0,16.4,11.5,0,75.4,122.6,,Aberporth,52.139,-4.570,133
1980.0,10.0,11.8,7.2,0,119.3,78.7,,Aberporth,52.139,-4.570,133
1980.0,11.0,9.1,5.5,2,64.8,63.4,,Aberporth,52.139,-4.570,133
1980.0,12.0,8.9,4.4,3,82.9,40.4,,Aberporth,52.139,-4.570,133
1981.0,1.0,8.0,3.6,1,40.7,51.6,,Aberporth,52.139,-4.570,133
1981.0,2.0,6.4,1.1,12,52.6,80.1,,Aberporth,52.139,-4.570,133
1981.0,3.0,9.9,5.7,1,164.5,85.0,,Aberporth,52.139,-4.570,133
1981.0,4.0,11.2,5.1,0,22.5,167.0,,Aberporth,52.139,-4.570,133
1981.0,5.0,13.8,7.4,0,70.3,163.0,,Aberporth,52.139,-4.570,133
1981.0,6.0,15.0,9.8,0,28.1,162.0,,Aberporth,52.139,-4.570,133
1981.0,7.0,16.5,11.6,0,27.7,132.9,,Aberporth,52.139,-4.570,133
1981.0,8.0,18.4,12.5,0,24.2,187.6,,Aberporth,52.139,-4.570,133
1981.0,9.0,17.3,10.8,0,164.8,130.5,,Aberporth,52.139,-4.570,133
1981.0,10.0,11.0,6.5,0,217.2,75.6,,Aberporth,52.139,-4.570,133
1981.0,11.0,10.7,6.2,0,51.9,46.6,,Aberporth,52.139,-4.570,133
1981.0,12.0,5.5,0.6,12,78.0,42.7,,Aberporth,52.139,-4.570,133
1982.0,1.0,6.2,2.5,9,67.3,56.9,,Aberporth,52.139,-4.570,133
1982.0,2.0,8.2,3.0,5,78.3,82.0,,Aberporth,52.139,-4.570,133
1982.0,3.0,8.7,3.3,0,67.5,153.4,,Aberporth,52.139,-4.570,133
1982.0,4.0,10.7,5.3,0,18.0,185.1,,Aberporth,52.139,-4.570,133
1982.0,5.0,14.5,7.5,0,30.5,203.8,,Aberporth,52.139,-4.570,133
1982.0,6.0,17.8,10.7,0,94.5,179.2,,Aberporth,52.139,-4.570,133
1982.0,7.0,17.9,12.3,0,53.9,190.6,,Aberporth,52.139,-4.570,133
1982.0,8.0,17.2,12.0,0,74.2,136.9,,Aberporth,52.139,-4.570,133
1982.0,9.0,16.6,10.7,0,105.4,122.4,,Aberporth,52.139,-4.570,133
1982.0,10.0,12.7,7.9,0,107.9,80.0,,Aberporth,52.139,-4.570,133
1982.0,11.0,10.6,6.4,0,141.2,51.3,,Aberporth,52.139,-4.570,133
1982.0,12.0,8.1,3.2,3,78.9,33.7,,Aberporth,52.139,-4.570,133
1983.0,1.0,9.1,5.0,1,90.8,28.3,,Aberporth,52.139,-4.570,133
1983.0,2.0,5.3,0.5,15,31.1,96.5,,Aberporth,52.139,-4.570,133
1983.0,3.0,8.7,4.4,0,71.8,70.0,,Aberporth,52.139,-4.570,133
1983.0,4.0,9.1,3.4,1,68.0,179.5,,Aberporth,52.139,-4.570,133
1983.0,5.0,12.1,6.8,0,78.4,137.9,,Aberporth,52.139,-4.570,133
1983.0,6.0,15.9,10.2,0,42.9,172.7,,Aberporth,52.139,-4.570,133
1983.0,7.0,20.7,13.9,0,39.5,252.1,,Aberporth,52.139,-4.570,133
1983.0,8.0,19.7,13.1,0,57.1,223.6,,Aberporth,52.139,-4.570,133
1983.0,9.0,16.0,10.8,0,93.7,115.9,,Aberporth,52.139,-4.570,133
1983.0,10.0,13.2,8.1,1,81.8,98.3,,Aberporth,52.139,-4.570,133
1983.0,11.0,10.6,5.8,4,44.5,60.5,,Aberporth,52.139,-4.570,133
1983.0,12.0,9.3,4.9,0,122.1,49.5,,Aberporth,52.139,-4.570,133
1984.0,1.0,7.4,2.4,2,80.6,44.4,,Aberporth,52.139,-4.570,133
1984.0,2.0,7.1,2.2,7,52.1,58.6,,Aberporth,52.139,-4.570,133
1984.0,3.0,7.0,2.2,3,35.3,98.0,,Aberporth,52.139,-4.570,133
1984.0,4.0,12.5,5.1,1,8.4,216.2,,Aberporth,52.139,-4.570,133
1984.0,5.0,12.2,6.4,0,44.6,236.3,,Aberporth,52.139,-4.570,133
1984.0,6.0,15.9,9.8,0,24.9,199.7,,Aberporth,52.139,-4.570,133
1984.0,7.0,18.9,11.9,0,38.4,285.2,,Aberporth,52.139,-4.570,133
1984.0,8.0,19.9,13.2,0,40.5,185.6,,Aberporth,52.139,-4.570,133
1984.0,9.0,15.5,11.3,0,154.2,127.3,,Aberporth,52.139,-4.570,133
1984.0,10.0,13.6,8.4,0,95.1,109.8,,Aberporth,52.139,-4.570,133
1984.0,11.0,10.2,6.0,0,145.0,53.2,,Aberporth,52.139,-4.570,133
1984.0,12.0,8.6,3.8,1,133.6,45.8,,Aberporth,52.139,-4.570,133
1985.0,1.0,5.0,-0.3,17,71.2,85.6,,Aberporth,52.139,-4.570,133
1985.0,2.0,6.5,1.2,11,29.7,97.4,,Aberporth,52.139,-4.570,133
1985.0,3.0,7.5,2.3,6,67.0,147.1,,Aberporth,52.139,-4.570,133
1985.0,4.0,10.8,5.5,0,62.1,138.6,,Aberporth,52.139,-4.570,133
1985.0,5.0,12.9,7.4,0,29.3,192.1,,Aberporth,52.139,-4.570,133
1985.0,6.0,14.6,8.7,0,104.2,185.0,,Aberporth,52.139,-4.570,133
1985.0,7.0,17.4,11.5,0,70.4,200.8,,Aberporth,52.139,-4.570,133
1985.0,8.0,16.3,10.6,0,105.4,153.6,,Aberporth,52.139,-4.570,133
1985.0,9.0,17.2,11.2,0,29.5,128.4,,Aberporth,52.139,-4.570,133
1985.0,10.0,13.4,8.2,0,57.4,114.7,,Aberporth,52.139,-4.570,133
1985.0,11.0,7.8,3.1,1,98.8,68.0,,Aberporth,52.139,-4.570,133
1985.0,12.0,8.9,4.7,4,146.0,38.9,,Aberporth,52.139,-4.570,133
1986.0,1.0,6.7,2.7,3,83.8,33.5,,Aberporth,52.139,-4.570,133
1986.0,2.0,2.3,-2.7,24,0.0,117.0,,Aberporth,52.139,-4.570,133
1986.0,3.0,8.0,2.3,4,51.0,133.4,,Aberporth,52.139,-4.570,133
1986.0,4.0,7.6,2.6,2,70.3,124.1,,Aberporth,52.139,-4.570,133
1986.0,5.0,13.1,7.3,0,63.9,210.6,,Aberporth,52.139,-4.570,133
1986.0,6.0,17.6,10.4,0,57.2,182.3,,Aberporth,52.139,-4.570,133
1986.0,7.0,16.8,11.6,0,41.0,129.4,,Aberporth,52.139,-4.570,133
1986.0,8.0,15.2,10.3,0,104.8,142.1,,Aberporth,52.139,-4.570,133
1986.0,9.0,14.4,8.0,0,9.2,161.4,,Aberporth,52.139,-4.570,133
1986.0,10.0,13.7,8.8,0,82.0,108.9,,Aberporth,52.139,-4.570,133
1986.0,11.0,10.6,5.7,0,133.8,70.1,,Aberporth,52.139,-4.570,133
1986.0,12.0,9.3,4.5,0,187.9,39.3,,Aberporth,52.139,-4.570,133
1987.0,1.0,4.2,0.0,16,18.1,62.0,,Aberporth,52.139,-4.570,133
1987.0,2.0,6.7,1.7,11,48.3,74.2,,Aberporth,52.139,-4.570,133
1987.0,3.0,7.3,2.1,10,79.7,108.3,,Aberporth,52.139,-4.570,133
1987.0,4.0,13.4,6.7,0,50.9,161.6,,Aberporth,52.139,-4.570,133
1987.0,5.0,12.1,7.3,0,19.8,193.9,,Aberporth,52.139,-4.570,133
1987.0,6.0,14.3,9.2,0,66.8,162.5,,Aberporth,52.139,-4.570,133
1987.0,7.0,17.4,12.1,0,45.7,177.6,,Aberporth,52.139,-4.570,133
1987.0,8.0,17.5,12.3,0,57.3,185.2,,Aberporth,52.139,-4.570,133
1987.0,9.0,16.3,10.6,0,78.2,151.9,,Aberporth,52.139,-4.570,133
1987.0,10.0,12.7,7.0,0,219.2,116.1,,Aberporth,52.139,-4.570,133
1987.0,11.0,9.4,5.3,0,103.0,88.7,,Aberporth,52.139,-4.570,133
1987.0,12.0,8.2,4.3,6,64.7,56.2,,Aberporth,52.139,-4.570,133
1988.0,1.0,7.9,3.7,0,164.0,53.0,,Aberporth,52.139,-4.570,133
1988.0,2.0,7.2,2.8,1,47.2,82.9,,Aberporth,52.139,-4.570,133
1988.0,3.0,8.5,4.6,2,103.3,107.7,,Aberporth,52.139,-4.570,133
1988.0,4.0,11.3,4.9,1,40.3,191.7,,Aberporth,52.139,-4.570,133
1988.0,5.0,13.9,7.7,0,61.9,225.1,,Aberporth,52.139,-4.570,133
1988.0,6.0,16.4,10.6,0,77.1,203.3,,Aberporth,52.139,-4.570,133
1988.0,7.0,15.8,11.0,0,76.9,138.2,,Aberporth,52.139,-4.570,133
1988.0,8.0,16.9,11.2,0,78.7,161.3,,Aberporth,52.139,-4.570,133
1988.0,9.0,15.3,10.5,0,76.4,152.6,,Aberporth,52.139,-4.570,133
1988.0,10.0,13.4,8.4,0,98.5,113.1,,Aberporth,52.139,-4.570,133
1988.0,11.0,9.9,3.9,2,36.9,97.4,,Aberporth,52.139,-4.570,133
1988.0,12.0,9.8,6.8,0,36.9,26.8,,Aberporth,52.139,-4.570,133
1989.0,1.0,8.9,4.6,2,69.9,70.9,,Aberporth,52.139,-4.570,133
1989.0,2.0,8.7,3.6,2,71.6,79.1,,Aberporth,52.139,-4.570,133
1989.0,3.0,9.9,4.3,3,85.1,104.3,,Aberporth,52.139,-4.570,133
1989.0,4.0,9.5,3.4,1,63.7,185.1,,Aberporth,52.139,-4.570,133
1989.0,5.0,15.5,8.8,0,11.9,265.8,,Aberporth,52.139,-4.570,133
1989.0,6.0,16.7,9.9,0,42.2,251.0,,Aberporth,52.139,-4.570,133
1989.0,7.0,19.7,13.0,0,34.3,246.2,,Aberporth,52.139,-4.570,133
1989.0,8.0,18.4,12.5,0,67.5,225.5,,Aberporth,52.139,-4.570,133
1989.0,9.0,16.4,11.0,0,40.0,114.1,,Aberporth,52.139,-4.570,133
1989.0,10.0,13.9,9.6,0,104.1,58.2,,Aberporth,52.139,-4.570,133
1989.0,11.0,10.5,5.2,2,73.8,96.7,,Aberporth,52.139,-4.570,133
1989.0,12.0,8.0,2.9,3,120.2,49.7,,Aberporth,52.139,-4.570,133
1990.0,1.0,9.1,4.8,0,118.0,48.0,,Aberporth,52.139,-4.570,133
1990.0,2.0,9.9,4.6,0,91.2,64.9,,Aberporth,52.139,-4.570,133
1990.0,3.0,10.5,5.3,0,14.4,100.9,,Aberporth,52.139,-4.570,133
1990.0,4.0,11.0,4.6,3,20.9,187.0,,Aberporth,52.139,-4.570,133
1990.0,5.0,15.7,8.8,0,24.3,259.2,,Aberporth,52.139,-4.570,133
1990.0,6.0,15.7,10.0,0,64.4,151.3,,Aberporth,52.139,-4.570,133
1990.0,7.0,20.1,12.7,0,33.0,289.9,,Aberporth,52.139,-4.570,133
1990.0,8.0,19.8,13.7,0,42.6,195.4,,Aberporth,52.139,-4.570,133
1990.0,9.0,15.7,10.4,0,57.6,164.0,,Aberporth,52.139,-4.570,133
1990.0,10.0,14.3,9.9,0,108.6,91.7,,Aberporth,52.139,-4.570,133
1990.0,11.0,9.6,5.5,0,79.2,78.6,,Aberporth,52.139,-4.570,133
1990.0,12.0,7.5,2.8,3,97.5,48.1,,Aberporth,52.139,-4.570,133
1991.0,1.0,6.1,1.2,10,97.1,81.4,,Aberporth,52.139,-4.570,133
1991.0,2.0,5.4,-0.1,15,55.4,83.5,,Aberporth,52.139,-4.570,133
1991.0,3.0,10.0,5.0,0,66.5,113.5,,Aberporth,52.139,-4.570,133
1991.0,4.0,10.6,5.0,0,77.3,149.9,,Aberporth,52.139,-4.570,133
1991.0,5.0,12.6,7.6,0,9.4,192.2,,Aberporth,52.139,-4.570,133
1991.0,6.0,14.3,9.0,0,42.6,167.7,,Aberporth,52.139,-4.570,133
1991.0,7.0,19.0,13.0,0,79.9,169.9,,Aberporth,52.139,-4.570,133
1991.0,8.0,19.5,12.8,0,26.0,208.8,,Aberporth,52.139,-4.570,133
1991.0,9.0,18.2,11.6,0,55.6,184.0,,Aberporth,52.139,-4.570,133
1991.0,10.0,12.6,8.1,0,142.4,85.5,,Aberporth,52.139,-4.570,133
1991.0,11.0,9.7,5.4,0,99.6,29.9,,Aberporth,52.139,-4.570,133
1991.0,12.0,7.9,3.8,4,17.7,33.9,,Aberporth,52.139,-4.570,133
1992.0,1.0,7.3,2.1,13,47.3,80.8,,Aberporth,52.139,-4.570,133
1992.0,2.0,8.6,4.4,0,55.5,59.5,,Aberporth,52.139,-4.570,133
1992.0,3.0,9.6,4.9,0,66.8,59.2,,Aberporth,52.139,-4.570,133
1992.0,4.0,11.2,5.4,0,69.5,127.2,,Aberporth,52.139,-4.570,133
1992.0,5.0,16.6,9.1,0,43.8,245.0,,Aberporth,52.139,-4.570,133
1992.0,6.0,17.6,11.0,0,49.6,212.8,,Aberporth,52.139,-4.570,133
1992.0,7.0,17.8,12.4,0,60.0,166.2,,Aberporth,52.139,-4.570,133
1992.0,8.0,16.6,11.3,0,149.3,170.9,,Aberporth,52.139,-4.570,133
1992.0,9.0,15.2,10.3,0,74.6,116.0,,Aberporth,52.139,-4.570,133
1992.0,10.0,10.6,6.7,0,77.6,84.1,,Aberporth,52.139,-4.570,133
